movie_id,title,original_language,release_date,budget,revenue,runtime,vote_average,vote_count,popularity,genres,keywords,production_companies,production_countries
9358,Final Destination 2,en,2003-01-31,26000000,90426405,90,5.9,1023,37.355826,Horror|Mystery,ambulance|premonition|hospital,New Line Cinema|Zide-Perry Productions,United States of America
134,"O Brother, Where Art Thou?",en,2000-08-30,26000000,71868327,106,7.3,1112,39.742009,Action|Adventure|Comedy,prophecy|southern usa|music record|country music|mississippi|seduction|musical|fraud,Universal Pictures|Mike Zoss Productions|Studio Canal|Touchstone Pictures|Working Title Films,France|United Kingdom|United States of America
22894,Legion,en,2010-01-21,26000000,67918658,100,5.2,629,30.981604,Horror,angel|diner|religion|apocalypse|demon|desert|angels,Bold Films,United States of America
134374,Pain & Gain,en,2013-04-18,25000000,86175291,130,6.1,1573,31.893932,Thriller|Crime|Action,miami|scam|crime|weight lifting|weightlifting|duringcreditsstinger,Paramount Pictures|De Line Pictures,United States of America
1901,In Good Company,en,2004-12-29,0,0,109,5.9,194,15.376391,Comedy|Drama|Romance,midlife crisis|daughter|bad boss,Depth of Field,United States of America
15028,Clockstoppers,en,2002-03-17,26000000,38793283,94,4.9,89,5.894163,Adventure|Family|Science Fiction|Thriller,time|airplane|youth|wristwatch,Paramount Pictures|Nickelodeon Movies|Valhalla Motion Pictures,United States of America
11509,Silverado,en,1985-07-10,26000000,0,127,7.1,146,10.981038,Action|Crime|Drama|Western,sheriff|fight|horse|male friendship|two guns belt,Columbia Pictures,United States of America
7445,Brothers,en,2009-01-27,26000000,43318349,104,6.8,633,22.07638,Drama|Thriller|War,brother brother relationship|brother-in-law|loss of husband|war in afghanistan|sister-in-law,Lionsgate|Relativity Media|Sighvatsson Films|Michael De Luca Productions|Palomar Pictures (II),United States of America
17047,Agent Cody Banks 2: Destination London,en,2004-12-03,26000000,28818995,100,5.2,144,10.925618,Comedy,london england|cia|teenage hero|teen spy|cia agent,Splendid Pictures|Maverick Films|Metro-Goldwyn-Mayer (MGM)|Dylan Sellers Productions|Madacy Entertainment,United States of America
62838,New Year's Eve,en,2011-12-08,56000000,142044638,118,5.7,718,21.219292,Comedy|Romance,new year's eve|illustrator|caterer|pedicab|ticket|videoconferencing|multiple storylines|duringcreditsstinger,New Line Cinema,United States of America
2057,Original Sin,en,2001-08-03,42000000,35402320,118,5.8,198,14.831402,Drama|Thriller|Mystery|Romance,women|sex|cuba|eroticism|lover (female)|passion|coffee grower|sin|denunciation,Metro-Goldwyn-Mayer (MGM),France|United States of America
70436,The Raven,en,2012-03-09,26000000,29657751,111,6.1,426,22.520842,Crime|Thriller|Mystery,poison|blackmail|masked ball|historical figure|buried alive|serial killer|deadline|edgar allan poe|newspaper review|baltimore maryland|newspaper office|hard times|life imitates art|pendulum,Relativity Media,Hungary|Serbia|Spain|United States of America
16784,Welcome to Mooseport,en,2004-02-24,30000000,14e6,110,4.8,54,3.314094,Comedy,NA,Twentieth Century Fox Film Corporation|Intermedia Films|Mediastream Vierte Film GmbH & Co. Vermarktungs KG|Mooseport Productions,Germany|United States of America
8011,Highlander: The Final Dimension,en,1994-11-29,26000000,368e5,99,4.5,110,7.964451,Action|Fantasy|Science Fiction,japan|new york|scotland|morocco|good and bad,Trans-Film|Initial Groupe|Lumière Pictures|Fallingcloud,Canada|France|United Kingdom
31640,Blood and Wine,en,1996-10-03,26000000,0,101,5.5,34,1.492056,Crime|Drama|Thriller,robbery|gun|fight|love|murder|heist|theft|diamond|neo-noir,Fox Searchlight Pictures|Marmont Productions|Blood & Wine Productions|Majestic Films International,United Kingdom|United States of America
9092,Snow White: A Tale of Terror,en,1997-07-18,26000000,0,100,6,62,4.810621,Fantasy|Horror,jealousy|toxication|castle|step mother|fairy-tale figure|apple|middle ages|mirror|nobility,Interscope Communications|Polygram Filmed Entertainment,United States of America
2779,The Curse of the Jade Scorpion,en,2001-08-05,0,0,103,6.5,165,9.317265,Comedy|Crime|Mystery|Romance|Thriller,hypnosis|independent film,DreamWorks SKG|Gravier Productions,Germany|United States of America
316002,Accidental Love,en,2015-02-10,26000000,0,100,3.9,95,5.644844,Romance|Comedy,one-night stand|romantic comedy|accidental love,K. JAM Media,United States of America
36355,Flipper,en,1996-05-17,25530000,20080020,95,5.3,84,4.475007,Adventure|Family,dolphin|florida|florida keys|summer,Universal Pictures|The Bubble Factory|American Films,United States of America
238615,Self/less,en,2015-07-10,26000000,30523226,116,6.3,1091,66.097437,Science Fiction|Mystery|Thriller,lie|immortality|terminal illness|laboratory|cancer|doctor|body-swap|death|rich|false memory|soul transference|rich man|mind transfer|host body|body snatching|eternal,Endgame Entertainment|Ram Bergman Productions,United States of America
1985,The Constant Gardener,en,2005-08-31,25000000,82466670,129,6.8,417,20.679652,Drama|Mystery|Thriller,aids|diplomat|nairobi|politician|pharmaceutical industry|cancer|morgue|genocide in rwanda,Studio Babelsberg|Epsilon Motion Pictures|UK Film Council|Scion Films|Focus Features|Blue Sky Films|Potboiler Productions,China|Germany|United Kingdom|United States of America
615,The Passion of the Christ,en,2004-02-25,30000000,611899420,127,6.9,864,38.171417,Drama,christianity|jewry|roman empire|jesus christ|suffering|apostle|last supper|roman|bible|mission|torture,Icon Productions|Twentieth Century Fox Film Corporation,United States of America
788,Mrs. Doubtfire,en,1993-11-24,25000000,441286195,125,7,1591,30.884535,Comedy|Drama|Family,san francisco|parents kids relationship|restaurant|nanny|mask|custody battle|fake identity,Twentieth Century Fox Film Corporation|Blue Wolf,United States of America
380,Rain Man,en,1988-12-11,25000000,4128e5,133,7.6,1709,49.510658,Drama,individual|mentally disabled|autism|loss of father|yuppie|car dealer|egocentrism|travel|convertible|psychiatrist|duringcreditsstinger|savant,United Artists|Star Partners II Ltd.,United States of America
13223,Gran Torino,en,2008-12-09,33000000,269958228,116,7.8,3086,50.7453,Drama,rape|war veteran|immigration|priest|gang|old man|teenager|gangster|detroit|widower|car|hmong,Village Roadshow Pictures|Malpaso Productions|Gerber Pictures|Warner Bros.|Double Nickel Entertainment|Matten Productions|WV Films IV,United States of America|Germany
10523,W.,en,2008-10-17,25100000,29506464,131,6.1,143,10.445391,Drama|History,usa|white house|usa president|george w. bush|president|iraq war,Ixtlan Productions|Emperor Motion Pictures|Global Entertainment Group,United States of America
8681,Taken,en,2008-02-18,25000000,226830568,93,7.2,4369,80.879032,Action|Thriller,paris|kidnapping|human trafficking|rescue|prostitution|albanian|missing daughter|ex cia agent,Twentieth Century Fox Film Corporation|M6 Films|Canal+|TPS Star|Grive Productions|EuropaCorp|M6|Wintergreen Productions|All Pictures Media,France|United Kingdom|United States of America
239571,The Best of Me,en,2014-10-16,26000000,35926213,117,7.2,765,33.93914,Drama|Romance,high school sweetheart,Relativity Media,United States of America
619,The Bodyguard,en,1992-11-25,25000000,411006740,129,6.1,661,26.576385,Thriller|Action|Drama|Music|Romance,sister sister relationship|anonymous letter|diva|bodyguard|oscar award|los angeles,Tig Productions|Warner Bros.|Kasdan Pictures,United States of America
424,Schindler's List,en,1993-11-29,22000000,321365567,195,8.3,4329,104.469351,Drama|History|War,factory|concentration camp|hero|holocaust|world war ii|nazis|defense industry|biography|the holocaust,Universal Pictures|Amblin Entertainment,United States of America
50014,The Help,en,2011-08-09,25000000,124272124,146,7.8,1910,42.191509,Drama,mississippi|based on novel|exploitation|racial segregation|racism|writer|maid|moral courage|ressentiment|southern belle|racial issues|1960s|newspaper columnist,DreamWorks SKG|1492 Pictures|Participant Productions|Imagenation Abu Dhabi FZ|Reliance Entertainment|Touchstone Pictures,India|United Arab Emirates|United States of America
162903,The Fifth Estate,en,2013-10-11,28000000,8555008,128,5.7,364,20.267062,Drama|Thriller,journalist|biography|internet|information leak|activist,DreamWorks SKG|Participant Media|Reliance Entertainment|Touchstone Pictures|Anonymous Content,Belgium|United States of America
11024,Scooby-Doo 2: Monsters Unleashed,en,2004-03-24,0,181466833,93,5.4,500,22.644275,Mystery|Fantasy|Adventure|Comedy,detective|monster|engine|based on tv series|dog,Mosaic Media Group|Warner Bros.,United States of America
208763,Forbidden Kingdom,ru,2014-01-30,26000000,0,127,4.9,71,7.182761,Thriller|Adventure|Mystery|Fantasy,monster|mystic|church|demon|witchcraft|science|dark fantasy|3d,Universal Pictures|Ankor-Film,Czech Republic|Russia|Ukraine
6466,Freddy vs. Jason,en,2003-08-15,30000000,114908830,97,5.8,594,26.69592,Horror,murder|marijuana|teenager|bad dream,New Line Cinema|Cecchi Gori Group Tiger Cinematografica|Avery Pix|Sean S. Cunningham Films|Crystal Lake Entertainment|WTC Productions|Yannix Technology Corporation,Canada|Italy|United States of America
254024,The Face of an Angel,en,2014-09-06,0,0,100,4.7,64,7.336256,Thriller|Drama,murder investigation,Revolution Films|BBC Films|Cattleya|Vedette Finance|Multitrade|Ypsilon Films,Italy|Spain|United Kingdom
12589,Jimmy Neutron: Boy Genius,en,2001-12-21,25000000,80936232,83,5.6,231,12.739721,Action|Adventure|Animation|Comedy|Family|Fantasy|Science Fiction,showdown|gi|villain|genius|alien|rescue|miniaturization|robot|battle|laser gun|spear|boy genius,Nickelodeon Movies|Universal Cartoon Studios|Paramount Animation,United States of America
7191,Cloverfield,en,2008-01-15,25000000,170764026,85,6.4,2251,46.942396,Action|Thriller|Science Fiction,helicopter|monster|skyscraper|fight|camcorder|panic|chaos|supernatural|quarantine|friends|alien|rescue|survival|disaster|escape|giant monster|kaiju|military|found footage|aftercreditsstinger,Paramount Pictures|Bad Robot,United States of America
1497,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,en,1991-03-22,25000000,78e6,88,5.8,286,15.505137,Science Fiction|Adventure|Action|Comedy|Family,crime fighter|fight|mutant|turtle|ninja|reporter|new york city,New Line Cinema|Golden Harvest Company,Hong Kong|United States of America
117,The Untouchables,en,1987-06-02,25000000,76270454,119,7.6,1384,38.272889,Crime|Drama|History|Thriller,white suit|al capone|tough cop|treasury agent|untouchable|tax evasion|jury tampering|rule of law|rooftop chase|cutting face while shaving|1930s,Paramount Pictures,United States of America
6977,No Country for Old Men,en,2007-11-08,25000000,1716e5,122,7.7,3003,53.645267,Crime|Drama|Thriller,texas|drug traffic|hitman|united states–mexico barrier|suspense,Miramax Films|Scott Rudin Productions|Paramount Vantage|Mike Zoss Productions,United States of America
168530,Ride Along,en,2014-01-07,25000000,153997819,99,6.1,853,28.468,Action|Comedy,police operation|police officer|brother-in-law brother-in-law relationship|duringcreditsstinger|black men,Universal Pictures|Rainforest Films|Cube Vision|Relativity Media,United States of America
634,Bridget Jones's Diary,en,2001-04-13,25000000,281929795,97,6.5,1356,35.310712,Comedy|Romance|Drama,holiday|london england|england|alcohol|sex|lovesickness|telecaster|birthday|christmas party|news broadcast|sexual frustration|diary|cigarette|daughter|mother daughter relationship|lawyer|reporter|extramarital affair|duringcreditsstinger|woman director|christmas,Miramax Films|Universal Pictures|Studio Canal|Working Title Films|Little Bird,France|Ireland|United Kingdom|United States of America
392,Chocolat,en,2000-12-14,25000000,152500343,121,6.8,951,28.727731,Comedy|Drama|Romance,chocolate|mayor|praline|single|mother daughter relationship,Miramax Films|David Brown Productions|Fat Free,United Kingdom|United States of America
10327,"Legally Blonde 2: Red, White & Blonde",en,2003-07-02,45000000,124914842,95,5.1,377,4.340616,Comedy,washington d.c.|boston|chambers of a barrister|tierversuch|lawyer,Type A Films|Marc Platt Productions|Metro-Goldwyn-Mayer (MGM),United States of America
88042,Parental Guidance,en,2012-12-25,25000000,119772232,104,5.7,210,14.604911,Comedy,NA,Twentieth Century Fox Film Corporation|Dune Entertainment|Dune Entertainment III|Chernin Entertainment|Walden Media|Face Productions,United States of America
41630,No Strings Attached,en,2011-01-21,25000000,147780440,107,6.1,1331,38.688822,Comedy|Romance,father son relationship|casual meeting|student of medicine|friends|valentine|male female relationship|open relationship|sexual humor|best friend|casual sex|best friends in love|duringcreditsstinger|fling|father son conflict|friends with benefit,Katalyst Films|The Montecito Picture Company|Handsomecharlie Films,United States of America
11969,Tombstone,en,1993-12-25,25000000,56505065,130,7.4,626,30.537845,Action|Adventure|Drama|History|Western,retirement|wyatt earp|right and justice|historical figure,Hollywood Pictures|Cinergi Pictures Entertainment,United States of America
2085,Romeo Must Die,en,2000-03-20,25000000,91036760,115,6,330,19.750059,Action|Crime|Thriller,martial arts|hip-hop|oakland|asian|asian man|asian lead,Silver Pictures|Warner Bros.,United States of America
794,The Omen,en,1976-06-06,2800000,60922980,111,7.2,476,25.939385,Horror|Thriller,monk|prophecy|ambassador|nanny|rottweiler|devil's son|revelation|aggression by animal|photography|paranormal phenomena|cowardliness|archaeologist,Twentieth Century Fox Film Corporation|Mace Neufeld Productions,United Kingdom|United States of America
9286,Final Destination 3,en,2006-02-10,25000000,117719158,93,5.8,974,31.64341,Horror|Mystery,beheading|dying and death|stroke of fate,New Line Cinema|Zide-Perry Productions|Kumar Mobiliengesellschaft mbH & Co. Projekt Nr. 1 KG|Hard Eight Pictures|Matinee Pictures|Practical Pictures,Canada|Germany|United States of America
77877,The Lucky One,en,2012-04-19,25000000,99357138,101,6.8,946,26.811541,Drama|Romance,based on novel|wife husband relationship|photo|kennel|playing chess|bomb explosion|iraq veteran,Village Roadshow Pictures|DiNovi Pictures|Warner Bros.|Langley Park Production,United States of America
1265,Bridge to Terabithia,en,2007-02-16,60000000,137587063,96,7,1113,40.646102,Adventure|Drama|Family,brother sister relationship|friendship|bullying|neighbor|school|drawing|based on children's book|school bus|imagination|creek|clubhouse|reality vs fantasy|outsider|fantasy world|overflowing with imagination,Walden Media|Hal Lieberman Company|Lauren Levine Productions Inc.,United States of America
866,Finding Neverland,en,2004-10-17,25000000,116766556,106,7.2,1223,34.160448,Drama,london england|scotland|parents kids relationship|becoming an adult|fantasy|mother role|childhood memory|success|widow|theatre play|stroke of fate|costume|peter pan|theatre group|adventure|loss of husband|marriage crisis|theatre milieu|friendship|faith|single|mother daughter relationship|author|pirate|illness|spectacle|child,Miramax Films|Film Colony,United Kingdom|United States of America
175555,A Madea Christmas,en,2013-12-13,0,0,100,7,35,5.377155,Comedy|Drama,christmas,Lions Gate,United States of America
75174,The Grey,en,2012-01-26,25000000,77278331,117,6.4,1451,48.552871,Action|Drama|Thriller,alcohol|isolation|wolf|wilderness|forest|stranded|alaska|survival|airplane crash|fear|howling|death|animal killing|freezing|animal attack|campfire|male camaraderie|gun in mouth|aftercreditsstinger|bar fight|eaten alive|eaten by animal,Scott Free Productions|1984 Private Defense Contractors|LD Entertainment|Open Road Films|Inferno Distribution|Chambara Pictures,Canada|United States of America
11096,Hide and Seek,en,2005-01-27,25000000,122644820,101,6.1,440,18.228538,Horror|Mystery|Thriller,house|imaginary friend|suspense|loss of wife,Twentieth Century Fox Film Corporation|Fox 2000 Pictures|Josephson Entertainment|MBC Beteiligungs Filmproduktion,United States of America
8699,Anchorman: The Legend of Ron Burgundy,en,2004-07-09,26000000,90574188,94,6.7,1493,29.342744,Comedy,journalism|sexism|ladder|panda|tv show in film|mustache|misogynist|newsroom|teleprompter|gang warfare|aftercreditsstinger|duringcreditsstinger|news spoof,Apatow Productions,United States of America
769,GoodFellas,en,1990-09-12,25000000,46836394,145,8.2,3128,63.654244,Drama|Crime,prison|based on novel|florida|1970s|mass murder|irish-american|drug traffic|biography|based on true story|murder|organized crime|gore|mafia|gangster|new york city|extreme violence|violence|brooklyn new york city|crime epic|tampa,Winkler Films,United States of America
10923,Agent Cody Banks,en,2003-03-14,28000000,58795814,102,5,284,11.859396,Action,spy|cia|killer robot|delinquent|teen spy,Splendid Pictures|Maverick Films|Metro-Goldwyn-Mayer (MGM)|Dylan Sellers Productions|Madacy Entertainment,Canada|United States of America
11283,Nanny McPhee,en,2005-10-21,25000000,122489822,97,6.4,711,24.356483,Fantasy|Comedy|Family,loss of mother|nanny|education|wizardry|children|single father,Universal Pictures|Three Strange Angels|Studio Canal|Metro-Goldwyn-Mayer (MGM)|Working Title Films|Nanny McPhee Productions,France|United Kingdom|United States of America
111,Scarface,en,1983-12-08,25000000,65884703,170,8,2948,70.105981,Action|Crime|Drama|Thriller,miami|corruption|capitalism|cuba|prohibition|brother sister relationship|loss of sister|cocaine|cult film|bitterness,Universal Pictures,United States of America
11676,Nothing to Lose,en,1997-07-18,25000000,0,97,6.3,174,8.618208,Action|Adventure|Comedy,rap music|infidelity|security camera|loss|crook|sociopath|revenge|artifact|f word|racism|criminal|on the road|desert|security guard|shoplifting|screwball|reckless driving|road movie|buddy comedy|unlikely friendship|carjacker|advertising executive|suv|aftercreditsstinger,Touchstone Pictures,United States of America
746,The Last Emperor,en,1987-10-21,23000000,43984230,163,7.4,355,21.189028,Drama|History,buddhism|japan|suicide|china|suicide attempt|war crimes|becoming an adult|isolation|war on drugs|revolution|emperor|arranged marriage|manchuria|dynasty|reeducation camp|cultural revolution|human experimentation|war|coup d'etat|teacher|beijing|decadence|communism,Columbia Pictures|Hemdale Film Corporation|Recorded Pictures Company|Soprofilms|TAO Film|Yanco,France|China|United Kingdom|Italy
77866,Contraband,en,2012-01-12,25000000,631e5,109,6.1,770,31.364901,Thriller|Action|Drama|Crime,head wound|criminal|security guard|contraband,Universal Pictures|StudioCanal|Relativity Media|Leverage Management|Closest to the Hole Productions|Farraday Films|Leverage Entertainment|Working Title Films|Blueeyes Productions,United States of America|United Kingdom|France
9416,Money Talks,en,1997-08-22,0,0,97,5.9,87,7.615653,Action|Adventure|Comedy,prison|diamant|liberation of prisoners|transport of prisoners|interview|arrest,New Line Cinema,United States of America
7345,There Will Be Blood,en,2007-12-28,25000000,77208711,158,7.9,1537,37.817905,Drama,brother brother relationship|deaf-mute|american dream|fanatic|pipeline|petrol|father|step father|oil|money|killer|alcoholic,Miramax Films|Ghoulardi Film Company|Paramount Vantage,United States of America
14317,The Wild Thornberrys Movie,en,2002-12-20,35000000,0,85,5.8,44,5.784661,Animation|Adventure|Family,sister sister relationship|safari|wildlife|baboon|chimpanzee|woman director,Paramount Pictures|Nickelodeon Movies|Paramount Animation,United States of America
20694,Rugrats Go Wild,en,2003-06-13,0,0,84,5.6,61,8.255708,Animation|Family,kids and family,Nickelodeon Movies|Paramount Animation,United States of America
12277,Undercover Brother,en,2002-05-31,25000000,41604473,86,5.5,112,6.086083,Action|Comedy,usa president|double life|policy and organisations|undercover|intelligence|partner|duringcreditsstinger,Universal Pictures,United States of America
9779,The Sisterhood of the Traveling Pants,en,2005-06-01,25000000,39053061,119,6.3,386,17.17372,Drama|Comedy,holiday|female friendship|jeans|coming of age|teenage girl|summer|based on young adult novel,DiNovi Pictures|Alcon Entertainment|Alloy Entertainment,United States of America
2140,Kiss of the Dragon,en,2001-07-06,25000000,64437847,98,6.4,298,16.936576,Action|Crime|Thriller,paris|prostitute|drug,Twentieth Century Fox Film Corporation|Current Entertainment|Immortal Entertainment|Canal+|EuropaCorp|Quality Growth International Ltd.,France|United States of America
12620,The House Bunny,en,2008-08-22,25000000,70442940,97,5.6,529,25.838073,Romance|Comedy,virgin|nudity|college|costume|yoga|bikini|party|playboy|jail|sorority|pregnancy|model|car wash|fraternity|pledge,Columbia Pictures|Happy Madison Productions|Relativity Media|Alta Loma Entertainment,United States of America
14177,Beauty Shop,en,2005-06-02,25000000,36351350,105,5.4,115,5.625632,Comedy|Romance,NA,Metro-Goldwyn-Mayer (MGM),United States of America
198185,Million Dollar Arm,en,2014-05-09,25000000,38307627,124,6.6,259,17.312433,Drama,baseball|sport|duringcreditsstinger,Walt Disney Pictures,United States of America
227156,The Giver,en,2014-08-11,25000000,66980456,94,6.4,1798,53.811461,Drama|Science Fiction,dystopia|black and white|based on young adult novel,The Weinstein Company|Walden Media|Tonik Productions|Asis Productions,United States of America
10735,What a Girl Wants,en,2003-03-27,0,0,105,5.8,368,7.057765,Comedy,london england|england|daughter|politician|teenage girl|father daughter relationship|american abroad|teen comedy|woman director,DiNovi Pictures|Gerber Pictures|Gaylord Films|Warner Bros.|Sloane Square Films|HSI Tomorrow Film,United States of America
11351,Jeepers Creepers 2,en,2003-08-08,17000000,63102666,104,5.5,299,19.045146,Horror|Thriller,father son relationship|scarecrow|peasant|farm|immortality|mythical creature|father,United Artists|American Zoetrope|Myriad Pictures|Jeepers Creepers II,United States of America
10030,Good Luck Chuck,en,2007-09-21,25000000,59192128,101,5.5,444,21.729434,Comedy|Drama|Romance,sex|aquarium|nudity|one-night stand|bride|man-woman relation|love|curse|wedding|dentist|based on short story|duringcreditsstinger,Lionsgate|Karz Entertainment,Canada|United States of America
10623,Cradle 2 the Grave,en,2003-02-28,25000000,56489558,101,5.8,236,12.837116,Action|Crime|Drama,robbery|diamant|intelligence|bank robber|thief|bank robbery|financial transactions|hoodlum,Silver Pictures|Warner Bros.,United States of America
590,The Hours,en,2002-12-27,25000000,41597830,114,7,451,20.953265,Drama,london england|suicide|gay|poetry|aids|drowning|depression|home|way of life|self-destruction|province|literature|empowerment|country life|family's daily life|sense of life|homelessness|leaving one's family|delusion,Paramount Pictures|Miramax Films|Scott Rudin Productions,United States of America
9655,She's the Man,en,2006-03-17,20000000,33889159,105,6.4,671,10.81439,Comedy|Drama|Family|Romance,roommate|twin sister|sport|boarding school|twin brother|mistaken identity|soccer|teenager|teen comedy|tomboy|fake identity|disguised voice|the big game,DreamWorks SKG|Lakeshore Entertainment,United States of America
1268,Mr. Bean's Holiday,en,2007-03-22,25000000,229736344,90,6.1,663,27.683874,Family|Comedy,holiday|france|film director|chaos|clumsy fellow|to drop brick|aftercreditsstinger,Tiger Aspect Productions|Working Title Films,United Kingdom|France|Germany
11237,Anacondas: The Hunt for the Blood Orchid,en,2004-08-26,20000000,70992898,97,4.9,199,9.855474,Adventure|Action|Horror|Science Fiction|Thriller,snake|expedition|traitor|research|orchid|jungle|animal horror,Screen Gems|Middle Fork Productions,United States of America
190955,Blood Ties,en,2013-08-22,25500000,2415472,128,6,171,12.756344,Thriller|Crime|Drama,NA,Wild Bunch|LGM Productions|Les Productions du Trésor|Mars Distribution|Canal+|France Télévision|Worldview Entertainment|Ciné+|M6|France 3 Cinema|Caneo Films|Grisbi Productions|France 4|W9|Chi-Fou-Mi Productions|Treasure Company,France|United States of America
5123,August Rush,en,2007-11-21,25000000,66122026,114,7.1,797,29.533437,Drama,date|loss of son|love at first sight|child labour|guitar|loss of child|lover (female)|love of one's life|harmonica|lie|choir|church choir|rock star|cello|forbidden love|music lover|organ|kiss|affection|music|concert|tenderness|motherly love|children's home|death of a child|orphanage|secret love|crush|children|falling in love|relationship|woman director|piano,Warner Bros.|CJ Entertainment|Southpaw Entertainment,United States of America
4518,Elizabeth,en,1998-09-13,30000000,82150642,124,7.1,334,14.179538,Drama|History,duke|historical figure|treason|catholic|protestant,Channel Four Films|PolyGram Filmed Entertainment|Working Title Films,United States of America
11932,Bride of Chucky,en,1998-10-16,25000000,50671850,89,5.5,350,14.340095,Horror|Comedy,route 66|puppet|evil doll|killer doll|killer toys|toy comes to life|chucky,Universal Pictures|Midwinter Productions Inc.,Canada|United States of America
11165,Tora! Tora! Tora!,en,1970-01-26,25485000,29548291,144,6.9,147,9.795985,History|Action|Drama|Adventure|War,japan|world war ii|pearl harbor|soldier|imperial japan,Twentieth Century Fox Film Corporation,Japan|United States of America
6116,Spice World,en,1997-12-19,25000000,1e8,93,4.7,123,6.889437,Adventure|Fantasy|Drama|Comedy|Music,pop|pop culture|pop star,Columbia Pictures Corporation,United Kingdom
57431,The Sitter,en,2011-12-09,25000000,34942188,81,5.4,325,19.428994,Comedy,babysitter|duringcreditsstinger,Twentieth Century Fox Film Corporation|Michael De Luca Productions|Rough House Pictures,United States of America
21724,Dance Flick,en,2009-05-22,0,0,83,4.7,71,7.326034,Action|Comedy|Music,rap music|hip-hop,Paramount Pictures|MTV Films|Wayans Bros. Entertainment,United States of America
278,The Shawshank Redemption,en,1994-09-23,25000000,28341469,142,8.5,8205,136.747729,Drama|Crime,prison|corruption|police brutality|prison cell|delinquent|parole board|escape from prison|wrongful imprisonment|framed for murder|1940s,Castle Rock Entertainment,United States of America
9290,Crocodile Dundee in Los Angeles,en,2001-04-12,21150000,39438674,92,4.7,146,6.081772,Adventure|Comedy,crocodile|traffic jam|los angeles|stolen painting,Bungalow Productions|Silver Lion Films|Vision View Entertainment,Australia|United States of America
11543,Kingpin,en,1996-07-04,27000000,25023434,113,6.7,244,17.329269,Comedy,"sport|handicap|sexual favor|star spangled banner|bowling team|hair loss|biblical interpretation|comb over|female stripper|inflatable doll|combover|unlikely lovers|kingpin|carriage|lancaster, pa",Motion Picture Corporation of America|Metro-Goldwyn-Mayer (MGM),United States of America
284536,The Gambler,en,2014-12-25,25000000,39171130,111,5.7,543,22.622453,Thriller|Crime|Drama,gambling|gun|professor|beating|gambler|loan shark,Paramount Pictures|Closest to the Hole Productions|Leverage Entertainment|Chartoff-Winkler Productions,United States of America
152737,August: Osage County,en,2013-12-26,25000000,74188937,121,6.9,483,20.561682,Comedy|Drama,suicide|drug addiction|funeral|dysfunctional family|based on play|midwest|southern|bleak comedy|mental disorders,Jean Doumanian Productions|Smokehouse Pictures,United States of America
13374,Ice Princess,en,2005-03-17,25000000,27645491,98,5.9,185,13.288177,Drama|Comedy|Family,sport|figure skating|teenage girl|teen movie|teenager,Walt Disney Pictures|Bridget Johnson Films|Skate Away Productions,United States of America|Canada
8976,A Lot Like Love,en,2005-04-22,30000000,42886719,107,6.5,318,19.212552,Comedy,new york|shyness|career|flight|romantic comedy|travel|male female relationship|los angeles,Mile High Productions|Kevin Messick Productions|Touchstone Pictures|Beacon Pictures,United States of America
319888,Eddie the Eagle,en,2016-02-26,23000000,46152800,106,7.2,661,29.365851,Comedy|Drama|History,underdog|olympic games|ski jump|biography|sport|based on true story|britain|skiing|feel good,Studio Babelsberg|Twentieth Century Fox Film Corporation|Marv Films|Saville Productions,Germany|United Kingdom|United States of America
9469,He Got Game,en,1998-05-01,25000000,21567853,136,6.7,134,10.232599,Drama,prison|father son relationship|homicide|begnadigung|release from prison|forgiveness|college|basketball|independent film,40 Acres & A Mule Filmworks|Touchstone Pictures,United States of America
1909,Don Juan DeMarco,en,1994-10-01,25000000,222e5,97,6.2,183,8.870614,Romance|Drama|Comedy,sex addiction|love|mental institution|patient|psychiatrist|don juan,New Line Cinema|American Zoetrope,United States of America
22971,Dear John,en,2010-02-04,25000000,114977104,115,6.6,1262,19.402816,Drama|Romance|War,based on novel|army|love|u.s. soldier,Screen Gems,United States of America
34813,The Losers,en,2010-04-23,25000000,2358e4,97,6.2,515,24.903418,Action|Adventure|Crime|Mystery|Thriller,hospital|black ops|reference to macgyver|sucked into jet engine,DC Comics|Weed Road Pictures|Dark Castle Entertainment|Warner Bros.|DC Entertainment,United States of America
46261,Don't Be Afraid of the Dark,en,2010-11-06,25000000,36993168,99,5.4,341,14.562197,Fantasy|Horror|Thriller,monster|remake|creature|bathtub|teeth|old house|scary little people,Miramax Films|Gran Via Productions|FilmDistrict|Necropia|Tequila Gang,United States of America|Australia|Mexico
10431,War,en,2007-08-24,25000000,40452643,103,6,414,18.896239,Action|Thriller|Crime,fbi|revenge|fbi agent,Mosaic Media Group|Current Entertainment|Lionsgate|Fierce Entertainment|Province of British Columbia Production Services Tax Credit|Rogue Films,United States of America|Canada
8051,Punch-Drunk Love,en,2002-10-25,25000000,17e6,95,6.9,530,15.960916,Comedy|Drama|Romance,shyness|brother sister relationship|business man,Columbia Pictures|New Line Cinema|Ghoulardi Film Company,United States of America
9352,EuroTrip,en,2004-02-20,25000000,20796847,93,6.5,656,25.848003,Comedy,paris|berlin|alcohol|sex|nudity|adventure|pen pals|travel|nudism|marijuana|teenager|duringcreditsstinger,DreamWorks SKG|The Montecito Picture Company|Blue Sea Productions,United States of America
